,name,brand,old_price,new_price,discount
6385,Очки солнцезащитные GD 0044 01A,GCDS,76400,61100,20.026178010471213
6386,Подвеска,Philipp Plein,128800,87680,31.92546583850931
6387,Очки солнцезащитные VE4403 314/87,Versace,213600,128240,39.9625468164794
6388,Браслет,Philipp Plein,88600,60240,32.00902934537247
6389,Очки солнцезащитные EA2155 338073,Emporio Armani,128800,77360,39.93788819875776
6390,Сумка дорожная и брелок,La Martina,192700,134890,30.0
6391,Чехол для IQOS,Piquadro,105600,31718,69.96401515151516
6392,Очки солнцезащитные HG 1304/S 807,Hugo,97600,78080,20.0
6393,Очки солнцезащитные GD 0044 93P,GCDS,101800,71290,29.97053045186641
6394,Очки солнцезащитные ICON 0016/S Z34,Dsquared2,116600,56080,51.903945111492284
6395,Браслет,Philipp Plein,88600,60312,31.92776523702031
6396,Очки солнцезащитные HG 1284/S 807,Hugo,119800,95840,20.0
6397,Сумка дорожная,Emporio Armani,308500,185120,39.993517017828204
6398,Очки солнцезащитные 1624/S KB7,Boss,159000,82712,47.97987421383648
6399,Браслет,Philipp Plein,88600,60240,32.00902934537247
6400,Очки солнцезащитные GD 0043 01A,GCDS,84300,71700,14.946619217081846
6401,Очки солнцезащитные Benjamin C004,Kaleos,173400,80243,53.72376009227221
6402,Очки солнцезащитные EA2124 301855,Emporio Armani,143100,97440,31.907756813417194
6403,Очки солнцезащитные TSM9028 G21,Trussardi,105500,59120,43.96208530805688
6404,Подвеска,Bikkembergs,66800,50100,25.0
6405,Очки солнцезащитные MOS164/S L7Q,Moschino,157500,81912,47.992380952380955
6406,Очки солнцезащитные VE4430U 529487,Versace,192300,130800,31.98127925117005
6407,Сумка дорожная и брелок,La Martina,192700,134890,30.0
6408,Подвеска,Philipp Plein,110300,75040,31.96736174070716
6409,Цепь,Bikkembergs,59900,51000,14.85809682804674
6410,Очки солнцезащитные,Fendi,514900,212393,58.75063119052243
6411,Очки солнцезащитные AVIATOR LARGE METAL RB3025 001/51,Ray-Ban®,158000,134400,14.936708860759495
6412,Очки солнцезащитные DG6198 501/87,Dolce&Gabbana,246500,209590,14.973630831643007
6413,Очки солнцезащитные AM0426S 003,Alexander McQueen,227300,154640,31.966564012318514
6414,Очки солнцезащитные DG6198 329287,Dolce&Gabbana,246500,209590,14.973630831643007
6415,Очки солнцезащитные EA4218 610276,Emporio Armani,146300,93680,35.96719070403282
6416,Очки солнцезащитные DG6197 303287,Dolce&Gabbana,235400,200090,15.0
6417,Очки солнцезащитные DG6190 3311F2,Dolce&Gabbana,260800,156480,40.0
6418,Очки солнцезащитные DG6190 33126G,Dolce&Gabbana,260800,156480,40.0
6419,Очки солнцезащитные MOS164/S 4AN,Moschino,157500,69352,55.96698412698412
6420,Очки солнцезащитные GD 0043 75T,GCDS,112400,63040,43.91459074733096
6421,Очки солнцезащитные VE4430U 536787,Versace,213600,128240,39.9625468164794
6422,Подвеска,Emporio Armani,119800,76720,35.95993322203674
6423,"Очки солнцезащитные RB3734 001/3R, с поляризационными линзами",Ray-Ban®,184500,110720,39.989159891598916
6424,Подвеска,Emporio Armani,100700,68560,31.916583912611713
6425,Подвеска,Philipp Plein,128800,87680,31.92546583850931
6426,Очки солнцезащитные RB3734 92023F,Ray-Ban®,146900,99920,31.98093941456773
6427,Браслет,Philipp Plein,88600,60312,31.92776523702031
6428,Очки солнцезащитные DG6190 30984X,Dolce&Gabbana,260800,156480,40.0
6429,Очки солнцезащитные BE4399 407873,Burberry,287100,131318,54.26053639846744
6430,Очки солнцезащитные 133 -300,Philipp Plein,361500,216880,40.00553250345782
6431,Очки солнцезащитные RBR0502S 678072,Ray-Ban®,165400,99280,39.9758162031439
6432,Очки солнцезащитные 144 -C02X,Philipp Plein,185500,111352,39.971967654986514
6433,Очки солнцезащитные AVIATOR LARGE METAL RB3025 001/51,Ray-Ban®,164300,139700,14.972611077297628
6434,Кеды Kilian_Tenn_ltmx,Hugo,140000,52493,62.505
6435,Бейсболка,Armani Exchange,44200,21272,51.873303167420815
6436,Шапка,Hugo,43100,34490,19.97679814385151
6437,Шапка Fantastico_R_Hat,Boss,39500,31590,20.025316455696213
6438,Кеды,Baldinini,299400,155752,47.97862391449566
6439,Бейсболка,Aeronautica Militare,42500,25600,39.76470588235295
6440,Кеды,Cerruti 1881,179300,100472,43.96430563301729
6441,Шапка Afox_R,Boss,50400,35290,29.980158730158735
6442,Шапка,Hugo,43100,30190,29.95359628770302
6443,Шапка,Aeronautica Militare,35300,28290,19.858356940509907
6444,Кеды,Philippe Model Paris,232400,111600,51.97934595524957
6445,Дутики Foster Halb,Boss,184300,110590,39.99457406402605
6446,Шапка,Hugo,43100,34490,19.97679814385151
6447,Шапка,Baldinini,74200,59390,19.959568733153645
6448,Кеды,Boss,123100,80090,34.93907392363931
6449,Шапка,Boss,38000,19943,47.518421052631574
6450,Бейсболка,Karl Lagerfeld,45800,25672,43.94759825327511
6451,Бейсболка Jude-ME-N,Hugo,35900,17900,50.13927576601671
6452,Кредитница Randy N CardCase,Boss,34300,27490,19.854227405247812
6453,Бейсболка,Calvin Klein,45100,21672,51.94678492239468
6454,Шапка,Bogner Fire+Ice,68900,55190,19.898403483309153
6455,Кошелек Zair 6,Boss,61300,49090,19.9184339314845
6456,Кеды,Emporio Armani,215500,172390,20.004640371229698
6457,Бейсболка,Karl Lagerfeld,45800,27520,39.91266375545851
6458,Бейсболка,Principe di Bologna,60900,42690,29.901477832512313
6459,Кеды,Armani Exchange,153300,73592,51.994781474233534
6460,Шапка,Cerruti 1881,38000,30390,20.026315789473685
6461,Кеды,EA7,112600,78820,30.0
6462,Сумка,Baldinini,103800,77890,24.961464354527934
6463,Кеды,Cerruti 1881,179300,143490,19.972113775794753
6464,Ремень,Cerruti 1881,63400,33032,47.89905362776026
6465,Кеды QWARK HYPE,Voile Blanche,178400,124890,29.994394618834093
6466,Кеды Aiden_Tenn_grltp,Boss,106500,69290,34.93896713615024
6467,Шапка,C.P. Company,55600,47290,14.946043165467628
6468,Кеды,Malagrida,150200,97690,34.96005326231692
6469,Кеды Slasher,EA7,105300,73710,30.0
6470,Дутики Urian_halb_mxmt,Hugo,164600,131690,19.993924665856625
6471,Ботинки,Premiata,391200,313000,19.989775051124752
6472,Дутики Foster Halb,Boss,184300,110590,39.99457406402605
6473,Кеды,Karl Lagerfeld,114000,96890,15.008771929824562
6474,Кеды,Emporio Armani,206200,164990,19.98545101842872
6475,Шарф,Bikkembergs,20800,14590,29.85576923076924
6476,Кошелек,Aeronautica Militare,45300,13643,69.88300220750551
6477,Кеды,Armani Exchange,130000,103990,20.00769230769231
6478,Дутики,Bogner,264600,211690,19.996220710506435
6479,Кеды,Baldinini,299400,239590,19.976619906479627
6480,Кеды Morrie_Tenn_grpu,Hugo,90400,72390,19.922566371681413
6481,Кеды,Hide & Jack,150500,105390,29.973421926910305
6482,Кеды,Diesel,201100,140790,29.99005469915464
6483,Кеды Kilian_Tenn_blub,Hugo,142300,92490,35.00351370344343
6484,Дутики,Jog Dog,123500,104990,14.987854251012152
6485,Шапка,Aeronautica Militare,35300,24790,29.773371104815865
6486,Шапка,Boss,43100,34490,19.97679814385151
6487,Шапка,Aeronautica Militare,35300,22990,34.872521246458916
6488,Кеды,Hide & Jack,219500,175590,20.004555808656036
6489,Шапка Arev_Beanie,Boss,50400,35290,29.980158730158735
6490,Дутики MTRACK POLAR,Moon Boot,244800,195890,19.979575163398692
6491,Дутики Kilian_MoonBoot_purp,Hugo,164600,106990,35.0
6492,Ремень Gusy-Logo-S_Gb35_lp,Hugo,82100,65690,19.98781973203411
6493,Бейсболка Jinko,Hugo,25500,12800,49.80392156862745
6494,Кеды Baltimore Tenn,Boss,178600,98290,44.96640537513997
6495,Шапка,Colmar,32700,26190,19.908256880733944
6496,Кеды,Roberto Cavalli,259400,134952,47.97532767925983
6497,Шапка,Cerruti 1881,40000,27990,30.025000000000006
6498,Бейсболка,Karl Lagerfeld,47200,19493,58.70127118644068
6499,Кредитница,Hugo,41100,32890,19.975669099756686
6500,Кеды,Emporio Armani,206200,164990,19.98545101842872
6501,Бейсболка,Aeronautica Militare,30700,15390,49.86970684039088
6502,Кеды,Alexander Smith,184300,76043,58.73955507325014
6503,Ботинки,Principe di Bologna,233200,186590,19.987135506003426
6504,Бейсболка,Diesel,48100,33690,29.958419958419952
6505,Шапка,Cerruti 1881,34300,27490,19.854227405247812
6506,Кеды,Iceberg,175300,140290,19.97147746719908
6507,Кеды KDUE,D.A.T.E.,170500,136390,20.00586510263929
6508,Бейсболка,Emporio Armani,79700,38918,51.1693851944793
6509,Бейсболка Jude-WO,Hugo,43100,21600,49.88399071925754
6510,Кеды Blake Tenn,Hugo,119400,77690,34.93299832495812
6511,Кеды Slasher,EA7,105300,73710,30.0
6512,Костюм классический,Boss,340600,238490,29.979448032883155
6513,Кеды,Just Cavalli,170000,50468,70.31294117647059
6514,Ремень,Emporio Armani,86200,68990,19.965197215777266
6515,Кеды,Baldinini,299400,179680,39.98663994655979
6516,Шапка,Malagrida,28600,22890,19.96503496503496
6517,Кеды,Malagrida,175500,59243,66.24330484330486
6518,Кеды,Cerruti 1881,179300,93272,47.979921918572224
6519,Кеды,Emporio Armani,223300,125112,43.97133900582176
6520,Кеды,Bogner,219900,175990,19.968167348794907
6521,Кошелек,Aeronautica Militare,54200,16268,69.98523985239852
6522,Кеды,Armani Exchange,124400,41993,66.2435691318328
6523,Бейсболка Train Core U Cap Logo,EA7,36300,25410,30.0
6524,Шапка Alogo_Hat,Boss,43100,34490,19.97679814385151
6525,Кеды,Harmont & Blaine,249700,87390,65.00200240288345
6526,Бейсболка Derrel-Cargo,Boss,30700,21490,30.0
6527,Шапка Akaio R Hat,Boss,35900,28790,19.805013927576596
6528,Шапка Afox_R,Boss,50400,40390,19.861111111111114
6529,Шапка Unisex-X565-7,Hugo,50400,40390,19.861111111111114
6530,Шапка,Aeronautica Militare,35300,28290,19.858356940509907
6531,Кошелек,Bikkembergs,135600,65112,51.98230088495575
6532,Кеды,Bikkembergs,138000,88312,36.005797101449275
6533,Кеды,Armani Exchange,134600,107690,19.992570579494796
6534,Кеды Aiden Tenn,Boss,100200,80190,19.970059880239518
6535,Шапка,Cerruti 1881,40000,27990,30.025000000000006
6536,Бейсболка,Armani Exchange,44200,35390,19.93212669683257
6537,Кеды,Malagrida,175500,65843,62.48262108262108
6538,Бейсболка,Ice Play,51400,24712,51.92217898832685
6539,Кеды SUMMER COURT,EA7,110700,42623,61.49683830171635
6540,Бейсболка,Emporio Armani,58100,28343,51.21686746987952
6541,Бейсболка,Armani Exchange,39500,16343,58.6253164556962
6542,Костюм спортивный CORE ID M,EA7,101500,45668,55.00689655172414
6543,Шапка,Harmont & Blaine,49500,39590,20.02020202020202
6544,Бейсболка Jude-SL,Hugo,27600,19400,29.710144927536234
6545,Бейсболка,Baldinini,87400,69990,19.919908466819223
6546,Кеды,Emporio Armani,193300,96690,49.979306777030516
6547,Кеды,Bogner,210000,167990,20.004761904761907
6548,Бейсболка,Principe di Bologna,60900,48790,19.88505747126436
6549,Кеды,Baldinini,243800,170690,29.987694831829373
6550,Кеды Kilian_Tenn_ltmx,Hugo,140000,57743,58.755
6551,Шапка,Moschino,45300,36290,19.889624724061804
6552,Кеды,Armani Exchange,107500,40343,62.47162790697674
6553,Кеды,Fabi,221200,115040,47.99276672694395
6554,Кеды,Hide & Jack,145300,101790,29.944941500344115
6555,Кеды,Fabi,272100,217690,19.996324880558618
6556,Балаклава,C.P. Company,113700,96690,14.96042216358839
6557,Ремень,Etro,351500,139793,60.22958748221906
6558,Кеды Kilian_Tenn_knpu,Hugo,140000,52493,62.505
6559,Кеды,Cerruti 1881,222100,83318,62.4862674470959
6560,Кроссовки,Calvin Klein,132100,48518,63.27176381529145
6561,Кеды,Armani Exchange,107500,40343,62.47162790697674
6562,Кошелек Subway N_Trifold,Hugo,84900,35018,58.753828032979975
6563,Кеды,Giuseppe Zanotti,427200,176243,58.74461610486891
6564,Ботинки,Principe di Bologna,233200,186590,19.987135506003426
6565,Кеды,Fabi,272100,217690,19.996324880558618
6566,Ремень,Cerruti 1881,55100,28712,47.89110707803993
6567,Кеды,Moschino Couture,267100,98168,63.246724073380754
6568,Кеды Riven_Tenn_punyl,Hugo,100200,80190,19.970059880239518
6569,Кеды,EA7,112600,59143,47.47513321492007
6570,Бейсболка 5 PANEL RELAXED CAP,Calvin Klein Performance,25500,17850,30.0
6571,Кеды Rhys Tenn,Boss,114300,91490,19.9562554680665
6572,Кеды,Bogner,198100,158490,19.994952044422007
6573,Кроссовки Kane_Runn_sdme,Hugo,126800,47543,62.50552050473186
6574,Кеды,Armani Exchange,120300,45143,62.474646716541976
6575,Кеды Kilian_Tenn_knpu,Hugo,140000,52493,62.505
6576,Кеды,Principe di Bologna,196100,156890,19.994900560938305
6577,Кеды COURT 2.0,D.A.T.E.,171600,137290,19.99417249417249
6578,Кеды,Camerlengo,253400,104543,58.74388318863457
6579,Кеды,Armani Exchange,134600,107690,19.992570579494796
6580,Шапка,Karl Lagerfeld,80000,35243,55.94625
6581,Кеды,Baldinini,299400,167672,43.997327989311955
6582,Кеды,EA7,112600,55223,50.95648312611012
6583,Ремень,Armani Exchange,50500,24232,52.015841584158416
6584,Кеды,Philipp Plein,401800,321490,19.987555998008958
6585,Кеды,Bogner,267700,214190,19.988793425476274
6586,Кеды,Armani Exchange,134100,64392,51.982102908277405
6587,Пуховик,Add,487200,389790,19.99384236453203
6588,Перчатки,Cerruti 1881,94600,75690,19.989429175475692
6589,Бейсболка,Armani Exchange,44200,21272,51.873303167420815
6590,Кеды Classic Ea7 Logo,EA7,112600,78820,30.0
6591,Кеды,Autry,132000,69293,47.505303030303025
6592,Шапка Asic_Beanie-X,Boss,43100,34490,19.97679814385151
6593,Кеды,Cerruti 1881,179300,143490,19.972113775794753
6594,Дутики Snow Boot Laces,EA7,223100,156170,30.0
6595,Кеды,Roberto Cavalli,274400,219590,19.974489795918373
6596,Бейсболка,Baldinini,79500,63590,20.0125786163522
6597,Кеды Morrie_Tenn_napu,Hugo,62300,49900,19.903691813804173
6598,Бейсболка Zed-PL,Boss,30700,24590,19.902280130293164
6599,Кошелек,Armani Exchange,56200,29272,47.91459074733096
6600,Бейсболка,Armani Exchange,44200,21272,51.873303167420815
6601,Шапка,Bogner Fire+Ice,51500,41190,20.019417475728147
6602,Кеды,Hide & Jack,150500,120390,20.006644518272424
6603,Бейсболка,La Martina,45300,31790,29.823399558498892
6604,Кеды,Baldinini,222600,142472,35.99640610961366
6605,Ремень,Boss,48300,38690,19.89648033126295
6606,Кеды,Hide & Jack,157800,126290,19.9683143219265
6607,Брюки P-Perin-W-CW-242F,Boss,112500,50690,54.94222222222222
